0.04, 0,                     5.995634027435058, 0.818592030412309,                     0.904760758660713, 1.160788509964252e-15,                     7.1829441350550685;3.4475743132691896;1.4618269141582445;0.22009149148330787;-0.6633415777788687;-1.2650559076276342;-1.836524968952196;-2.0334333303025707;-2.419387306738579;-2.4324193995647434;-2.6556243567605167;-2.5209187294135127;-2.59012551118901;-2.4313837907380673;-2.4827667986756925;-2.522290152088453;-2.170510197551451;-2.034751128524462;-2.15962340014139;-1.7237752213506266;-1.6929971898490166;-1.5852691785463922;-1.3341756787955514;-1.0485125511993942;-0.7258432906128061;-0.09787233297488385;-0.15242552763541006;0.10637738747605141;0.4393536763479897;0.6748693795384249;1.3677436020673372;1.6506330261256732;1.594757422342667;1.925398980662667;2.6376713182138687;2.4464280496896578;2.8169198277305867;3.6160257780727356;4.119993267914165;4.870418956863492
0.04, 1,                     0.002780394529981885, 0.9986114551101969,                     0.9993054863805148, 6.578344143909107e-56,                     -0.4277651238745755;-0.32738287374349917;-0.238585530531076;-0.13557950494640858;-0.07878364349967759;0.0009810500133755617;-0.0695504727949321;0.10088896971764871;-0.020850090198131;0.14811256114604987;0.03968159459835352;0.23307681670709446;0.17497882724993552;0.3038946396254181;0.18704823119851088;0.05071739318551671;0.277876355927261;0.26414114188889215;-0.03262272012550227;0.21104231311219301;0.031152403615195112;-0.08870975144825977;-0.0807675346461032;-0.052623438695841074;-0.0007884256638046594;0.3439664509247802;-0.005352788291959953;-0.05212105578931592;-0.034851346413480755;-0.1245730041081945;0.2340809134913968;0.17426518840075644;-0.23234607360005555;-0.26005501758081806;0.08663333584061306;-0.4770765771226131;-0.4856105680034908;-0.07179043261646711;0.04090828465713159;0.39433950239386206
0.04, 2,                     2.6334096277552776e-06, 0.9389078716534714,                     0.9689725856047073, 1.1373548587367777e-24,                     -3.3579394407232948;-2.957909451722183;-2.550836199664165;-2.125053549158273;-1.7479973022564925;-1.354796296660425;-1.121676090569856;-0.6595541526647706;-0.5032733581486974;-0.0713143253792543;0.06710347755366541;0.4902508343897214;0.6439929611767443;0.9661260938430143;1.0232470624869556;1.0410745782606812;1.4020800478294104;1.501423786828604;1.296555540692081;1.610551246116323;1.4790749836165915;1.3853830837642622;1.3969483584274123;1.4058844347310515;1.415414174209186;1.6945161632080215;1.2559602633402136;1.0961482129082842;0.9763552718701529;0.7253509042255448;0.8983104927412828;0.6282060817682549;-0.013462855422002207;-0.3011656278027175;-0.23956751882925786;-1.1136179619455078;-1.457890701246388;-1.4053499389248643;-1.6796084709144843;-1.7389448119548483
0.04, 3,                     2.6073753379761977e-09, 0.8499865271179798,                     0.9219471390041731, 3.0836405870034e-17,                     -4.785335938651839;-4.365992814917556;-3.9241939793916476;-3.44835120804944;-3.0064781332282444;-2.5345638491446034;-2.2098810149730057;-1.6445294171537785;-1.3746380043727822;-0.8200564419235841;-0.5514416682927461;0.00798185166550347;0.3025343694700595;0.7684237190694319;0.9706198939383404;1.1331803976174513;1.636884413312048;1.8751718266745403;1.803746127812671;2.24391321274404;2.229545100238341;2.242085576785307;2.3471757799899553;2.4350797288163903;2.507153807631852;2.830494209840303;2.415973345965904;2.258081220296983;2.1161677795905085;1.817064236836078;1.9139953726637344;1.5379708166347683;0.7585163103651595;0.29917795418718285;0.1532954388476142;-0.9660857364355167;-1.5955540583870942;-1.8700978055195563;-2.5153628644803625;-2.9916695560722246
0.04, 4,                     2.5985332458653645e-12, 0.7665987834316462,                     0.8755562708539334, 1.4375344048306036e-13,                     -5.638798591340157;-5.218371858525144;-4.773390304501364;-4.291130992796772;-3.838543442609321;-3.350652852100929;-3.003886630347447;-2.4096308901322487;-2.1034422338425287;-1.504747026204324;-1.183934277109965;-0.5641212179530406;-0.20104563060872405;0.34127302746377364;0.6274046690855215;0.880830768669;1.4815756787840515;1.822143055725432;1.8571163808042543;2.4064955663754564;2.5026586374049815;2.62536548080183;2.838381655882996;3.0299022602682033;3.1990198462645676;3.610370383433919;3.2721682635645397;3.176046344714827;3.0782970313745164;2.8024923881122668;2.8983952843558587;2.4933495681912508;1.6530102672748832;1.0968468151355637;0.8139153013015488;-0.48723025617118765;-1.3478786170695614;-1.9079280054828196;-2.898144777442969;-3.784181070750712
0.4, 0,                     6.053108016465636, 0.8226334147024711,                     0.9069914082848144, 7.548151875527548e-16,                     7.225852390975378;3.485987635737419;1.4404275394507855;0.2060728804994565;-0.6641341387831967;-1.3848422157871734;-1.8501019315931835;-2.1040928747384986;-2.429767312073807;-2.589821894021152;-2.6930077074454912;-2.5323459710251326;-2.5950501265034296;-2.439565686831135;-2.3977499903077852;-2.2906016299764573;-2.190057014288719;-2.075786067311766;-2.1754677978108994;-1.6530546492591114;-1.8101327831177763;-1.2549124626834498;-1.386460783046994;-0.7593437262630918;-0.8631506685417651;-0.6014208817413884;0.26142383640159395;0.549138557930906;0.38354200867294885;0.8051052544542561;0.8655559150659151;1.580614614785583;2.0613534410299152;1.9181792304733243;2.112716538648254;2.935042177450267;2.8646602271492654;3.0851844469511427;4.308385021971972;4.651626595502929
0.4, 1,                     0.002799261005468349, 0.9979819790304559,                     0.998990479949862, 8.001951422430128e-53,                     -0.4828077705180526;-0.34925460364759975;-0.29938513990274185;-0.1750432635862833;-0.09489472694277978;-0.12643832977615643;-0.08477312728703845;0.03331842917717154;-0.024370629026355672;0.0005735087845897269;0.014540783588491202;0.23575130943824618;0.18557527294592013;0.3122757207368947;0.2893422288839851;0.3001098399857245;0.2762057537522322;0.24092772989907907;-0.030904158864078823;0.2988830118413812;-0.06947335311833669;0.2573935677695989;-0.11820958604229226;0.250355625789517;-0.12543790356599516;-0.14818744087472524;0.41852476069416156;0.3992054610276359;-0.0836507104159292;0.011037483642224899;-0.26444947198100976;0.10611171216611481;0.23425161756915713;-0.269203453980456;-0.44224410253707447;0.005560504633645991;-0.4459590695177731;-0.6128872665722618;0.21682570467189421;0.1608040811590712
0.4, 2,                     2.6455711350160044e-06, 0.9342804189505043,                     0.9665818221705311, 4.5644989845661965e-24,                     -3.4458587064272646;-3.0105801911780428;-2.6401923516716677;-2.1907594064802085;-1.788009594793348;-1.5037771756197977;-1.1561404944877394;-0.7440803728850844;-0.5215077220476365;-0.23137795503480252;0.03156785540025542;0.48459504189620084;0.6482534960866628;0.9700912357952065;1.1229669635045632;1.289653340710558;1.40127179228835;1.480661711699045;1.3022249749867285;1.7037506965230431;1.3851221767260231;1.7393780041699038;1.3685192832754414;1.7188989651942759;1.3017222642785438;1.214140146130676;1.6923328759815846;1.5605826182733722;0.9411710799852795;0.8749771915532829;0.41408882027795;0.5745455119537066;0.46770225713091307;-0.29578272102470393;-0.7540611598572546;-0.6168569335375516;-1.4044882144675732;-1.9331826214084735;-1.4910283557494637;-1.96053432715091
0.4, 3,                     2.6149967692398633e-09, 0.8429454409194153,                     0.9181206026004509, 7.400327303650546e-17,                     -4.887590130750924;-4.432907350599057;-4.027627670153375;-3.5278911148171677;-3.0600038143932307;-2.6966615431414245;-2.256991785159313;-1.7411602720264532;-1.4043670003481639;-0.9909397731229763;-0.5970607462627271;-0.006963673738177967;0.2983523417173668;0.7648427201190815;1.063734985937126;1.376136122584029;1.6314707454321429;1.8508531275857756;1.8069341045259755;2.3357278779077513;2.1353207344976397;2.59693369302693;2.320731089292167;2.751211107948894;2.397707267970558;2.3554828675788606;2.858815393520068;2.730069898809921;2.0895973524573854;1.9763329641750058;1.4404084866677476;1.495895497746032;1.2521696642182718;0.3178989892734947;-0.3470689551431967;-0.4544688096365057;-1.5266392211741149;-2.381837648363888;-2.31019117726445;-3.196256346896906
0.4, 4,                     2.6026890846460883e-12, 0.7582429301874393,                     0.8707714569204937, 2.8189851625201193e-13,                     -5.748464210945685;-5.292694574516086;-4.8842224866023685;-4.378049521011343;-3.899413955840354;-3.5200440083234548;-3.0582183756286456;-2.5133857348367905;-2.14017053489271;-1.6824742745742887;-1.2362083899304395;-0.5854968347364071;-0.21139441319883545;0.3318290915431019;0.7150029601567613;1.1186597255345276;1.4714704866674362;1.7936143316947497;1.856622856830474;2.495204770161469;2.405952571106038;2.9784032977458024;2.8108453353881897;3.345707280647419;3.090057856096113;3.136698871173463;3.7172482255656227;3.6512119517204873;3.0558812935378405;2.966929818599377;2.4310245615811628;2.458568196731333;2.155062237504417;1.1250942616258541;0.3242241600197815;0.03622140817388342;-1.2659576413609237;-2.4054854465278126;-2.6776149444721895;-3.9722402024069474
4.0, 0,                     6.023760916232517, 0.8245703611607312,                     0.9080585670322874, 6.12001254616982e-16,                     7.177951294188114;3.470460398734351;1.460677527616401;0.1475505032805846;-0.6828358998352759;-1.362509367837362;-1.7365722081914772;-2.226724392173171;-2.4378602389553157;-2.476270795289035;-2.53942253131342;-2.7985992632911287;-2.5693563974043983;-2.434277103645236;-2.3855746664069857;-2.276327287626934;-2.1847915150861557;-2.2994791344090793;-2.1260731487462596;-1.6306776907427984;-1.4326709747631874;-1.2329574267671823;-0.9478622167990185;-1.1256721587448908;-0.8730870938586559;-0.436097292858161;-0.15285500552703546;0.44980800090100104;0.7898342801228591;1.0232664381392524;0.8882893849679299;1.4439078169193031;1.8207067021148653;2.3402495894600825;2.0653735977851433;2.6342439701371596;3.051443100277936;3.129951955799978;3.9441558360238815;4.5306834138034375
4.0, 1,                     0.002782718550191794, 0.9981992650614216,                     0.999099226834563, 9.185635627122302e-54,                     -0.5028720359338771;-0.3553823485173585;-0.27951396900101555;-0.24012564955218663;-0.1243391745853839;-0.11774956638736578;0.01310709673545185;-0.10630360335757238;-0.05028108747424298;0.0958906707081697;0.14981199122581845;-0.04861478876366121;0.19359637235273564;0.3005378616141101;0.28531697650084187;0.2991677855601971;0.267379761724893;0.004394141458988088;0.0070146437487625946;0.31125198195594805;0.299542471191538;0.2725509471233849;0.3153191530786188;-0.11924128872344042;-0.1367732349990778;0.017670357641486945;0.006772599290640002;0.3044496602963722;0.3293166227159112;0.23802321420197003;-0.23069555605997927;-0.017334843547187617;0.009146516119013626;0.17072943291434228;-0.4693660619729805;-0.27262248348532836;-0.2341325970258623;-0.5406151547736506;-0.11740665977204756;0.07237984577285417
