1, 0.000244140625
2, 0.00048828125
3, 0.0007320644216691069
4, 0.0009765625
5, 0.0012195121951219512
6, 0.0014634146341463415
7, 0.0017064846416382253
8, 0.001953125
9, 0.0021929824561403508
10, 0.0024366471734892786
11, 0.002679006332196785
12, 0.0029239766081871343
13, 0.0031645569620253164
14, 0.0034079844206426485
15, 0.0036496350364963502
16, 0.00390625
17, 0.004134241245136187
18, 0.004377431906614786
19, 0.004618376276130287
20, 0.0048638132295719845
21, 0.00510204081632653
22, 0.005344995140913508
23, 0.0055852355512384655
24, 0.005836575875486381
25, 0.006067961165048544
26, 0.006310679611650485
27, 0.006550218340611353
28, 0.006796116504854369
29, 0.007032007759456838
30, 0.0072744907856450046
31, 0.0075133301017935045
32, 0.0078125
33, 0.007994186046511628
34, 0.008236434108527133
35, 0.00847457627118644
36, 0.00872093023255814
37, 0.008954501452081317
38, 0.009196515004840271
39, 0.009433962264150943
40, 0.009689922480620155
41, 0.009912959381044487
42, 0.010154738878143133
43, 0.010391493475108747
44, 0.010638297872340425
45, 0.010869565217391304
46, 0.011111111111111112
47, 0.01134717527764365
48, 0.011627906976744186
49, 0.011824324324324325
50, 0.012065637065637066
51, 0.012301013024602027
52, 0.012548262548262547
53, 0.012777242044358728
54, 0.013018322082931534
55, 0.01325301204819277
56, 0.013513513513513514
57, 0.013728323699421965
58, 0.013969171483622351
59, 0.014203177660086663
60, 0.014450867052023121
61, 0.01467757459095284
62, 0.014918190567853706
63, 0.015151515151515152
64, 0.015625
65, 0.015625
66, 0.015865384615384615
67, 0.016098029793368572
68, 0.016346153846153847
69, 0.016570605187319884
70, 0.01681075888568684
71, 0.017042726836293806
72, 0.01730769230769231
73, 0.01751439539347409
74, 0.017754318618042227
75, 0.017985611510791366
76, 0.018234165067178502
77, 0.018456375838926176
78, 0.018696069031639503
79, 0.01892668902731193
80, 0.019230769230769232
81, 0.01939655172413793
82, 0.019636015325670497
83, 0.019865964576352323
84, 0.020114942528735632
85, 0.02033492822966507
86, 0.02057416267942584
87, 0.02080344332855093
88, 0.0210727969348659
89, 0.02127151051625239
90, 0.021510516252390057
91, 0.021739130434782608
92, 0.02198852772466539
93, 0.022206303724928367
94, 0.022445081184336198
95, 0.022673031026252982
96, 0.023076923076923078
97, 0.023139312977099237
98, 0.023377862595419848
99, 0.023605150214592276
100, 0.02385496183206107
101, 0.024070543374642518
102, 0.02430886558627264
103, 0.024535493091948548
104, 0.02480916030534351
105, 0.025
106, 0.025238095238095237
107, 0.025464064731080437
108, 0.025714285714285714
109, 0.025927687916270217
110, 0.026165556612749764
111, 0.026390870185449358
112, 0.026717557251908396
113, 0.02685361216730038
114, 0.02709125475285171
115, 0.027315914489311165
116, 0.027566539923954372
117, 0.027777777777777776
118, 0.02801519468186135
119, 0.02823920265780731
120, 0.028517110266159697
121, 0.028700189753320685
122, 0.028937381404174574
123, 0.029160739687055477
124, 0.029411764705882353
125, 0.02962085308056872
126, 0.02985781990521327
127, 0.030080530554239697
128, 0.03125
129, 0.030539772727272728
130, 0.030776515151515152
131, 0.030998580217699953
132, 0.03125
133, 0.03145695364238411
134, 0.031693472090823085
135, 0.031914893617021274
136, 0.032196969696969696
137, 0.032372400756143664
138, 0.03260869565217391
139, 0.032829475673122346
140, 0.0330812854442344
141, 0.03328611898016997
142, 0.03352219074598678
143, 0.03374233128834356
144, 0.03409090909090909
145, 0.03419811320754717
146, 0.03443396226415094
147, 0.034653465346534656
